image,label1,label2
/root/animal_class/data/train/rats/rats028.jpg,1,2
/root/animal_class/data/train/rats/rats196.jpg,1,2
/root/animal_class/data/train/rats/rats157.jpg,1,2
/root/animal_class/data/train/rats/rats175.jpg,1,2
/root/animal_class/data/train/rats/rats121.jpg,1,2
/root/animal_class/data/train/rats/rats072.jpg,1,2
/root/animal_class/data/train/rats/rats249.jpg,1,2
/root/animal_class/data/train/rats/rats059.jpg,1,2
/root/animal_class/data/train/rats/rats047.jpg,1,2
/root/animal_class/data/train/rats/rats056.jpg,1,2
/root/animal_class/data/train/rats/rats012.jpg,1,2
/root/animal_class/data/train/rats/rats080.jpg,1,2
/root/animal_class/data/train/rats/rats033.jpg,1,2
/root/animal_class/data/train/rats/rats037.jpg,1,2
/root/animal_class/data/train/rats/rats251.jpg,1,2
/root/animal_class/data/train/rats/rats029.jpg,1,2
/root/animal_class/data/train/rats/rats243.jpg,1,2
/root/animal_class/data/train/rats/rats229.jpg,1,2
/root/animal_class/data/train/rats/rats217.jpg,1,2
/root/animal_class/data/train/rats/rats192.jpg,1,2
/root/animal_class/data/train/rats/rats066.jpg,1,2
/root/animal_class/data/train/rats/rats211.jpg,1,2
/root/animal_class/data/train/rats/rats001.jpg,1,2
/root/animal_class/data/train/rats/rats094.jpg,1,2
/root/animal_class/data/train/rats/rats256.jpg,1,2
/root/animal_class/data/train/rats/rats008.jpg,1,2
/root/animal_class/data/train/rats/rats163.jpg,1,2
/root/animal_class/data/train/rats/rats103.jpg,1,2
/root/animal_class/data/train/rats/rats085.jpg,1,2
/root/animal_class/data/train/rats/rats070.jpg,1,2
/root/animal_class/data/train/rats/rats046.jpg,1,2
/root/animal_class/data/train/rats/rats165.jpg,1,2
/root/animal_class/data/train/rats/rats065.jpg,1,2
/root/animal_class/data/train/rats/rats235.jpg,1,2
/root/animal_class/data/train/rats/rats147.jpg,1,2
/root/animal_class/data/train/rats/rats173.jpg,1,2
/root/animal_class/data/train/rats/rats117.jpg,1,2
/root/animal_class/data/train/rats/rats082.jpg,1,2
/root/animal_class/data/train/rats/rats260.jpg,1,2
/root/animal_class/data/train/rats/rats244.jpg,1,2
/root/animal_class/data/train/rats/rats149.jpg,1,2
/root/animal_class/data/train/rats/rats220.jpg,1,2
/root/animal_class/data/train/rats/rats021.jpg,1,2
/root/animal_class/data/train/rats/rats228.jpg,1,2
/root/animal_class/data/train/rats/rats098.jpg,1,2
/root/animal_class/data/train/rats/rats207.jpg,1,2
/root/animal_class/data/train/rats/rats125.jpg,1,2
/root/animal_class/data/train/rats/rats019.jpg,1,2
/root/animal_class/data/train/rats/rats057.jpg,1,2
/root/animal_class/data/train/rats/rats113.jpg,1,2
/root/animal_class/data/train/rats/rats204.jpg,1,2
/root/animal_class/data/train/rats/rats025.jpg,1,2
/root/animal_class/data/train/rats/rats083.jpg,1,2
/root/animal_class/data/train/rats/rats167.jpg,1,2
/root/animal_class/data/train/rats/rats007.jpg,1,2
/root/animal_class/data/train/rats/rats268.jpg,1,2
/root/animal_class/data/train/rats/rats060.jpg,1,2
/root/animal_class/data/train/rats/rats225.jpg,1,2
/root/animal_class/data/train/rats/rats087.jpg,1,2
/root/animal_class/data/train/rats/rats164.jpg,1,2
/root/animal_class/data/train/rats/rats136.jpg,1,2
/root/animal_class/data/train/rats/rats140.jpg,1,2
/root/animal_class/data/train/rats/rats097.jpg,1,2
/root/animal_class/data/train/rats/rats231.jpg,1,2
/root/animal_class/data/train/rats/rats170.jpg,1,2
/root/animal_class/data/train/rats/rats004.jpg,1,2
/root/animal_class/data/train/rats/rats058.jpg,1,2
/root/animal_class/data/train/rats/rats189.jpg,1,2
/root/animal_class/data/train/rats/rats186.jpg,1,2
/root/animal_class/data/train/rats/rats221.jpg,1,2
/root/animal_class/data/train/rats/rats265.jpg,1,2
/root/animal_class/data/train/rats/rats107.jpg,1,2
/root/animal_class/data/train/rats/rats093.jpg,1,2
/root/animal_class/data/train/rats/rats150.jpg,1,2
/root/animal_class/data/train/rats/rats234.jpg,1,2
/root/animal_class/data/train/rats/rats222.jpg,1,2
/root/animal_class/data/train/rats/rats079.jpg,1,2
/root/animal_class/data/train/rats/rats106.jpg,1,2
/root/animal_class/data/train/rats/rats114.jpg,1,2
/root/animal_class/data/train/rats/rats050.jpg,1,2
/root/animal_class/data/train/rats/rats153.jpg,1,2
/root/animal_class/data/train/rats/rats081.jpg,1,2
/root/animal_class/data/train/rats/rats156.jpg,1,2
/root/animal_class/data/train/rats/rats245.jpg,1,2
/root/animal_class/data/train/rats/rats203.jpg,1,2
/root/animal_class/data/train/rats/rats252.jpg,1,2
/root/animal_class/data/train/rats/rats104.jpg,1,2
/root/animal_class/data/train/rats/rats126.jpg,1,2
/root/animal_class/data/train/rats/rats088.jpg,1,2
/root/animal_class/data/train/rats/rats208.jpg,1,2
/root/animal_class/data/train/rats/rats247.jpg,1,2
/root/animal_class/data/train/rats/rats054.jpg,1,2
/root/animal_class/data/train/rats/rats130.jpg,1,2
/root/animal_class/data/train/rats/rats134.jpg,1,2
/root/animal_class/data/train/rats/rats180.jpg,1,2
/root/animal_class/data/train/rats/rats119.jpg,1,2
/root/animal_class/data/train/rats/rats172.jpg,1,2
/root/animal_class/data/train/rats/rats118.jpg,1,2
/root/animal_class/data/train/rats/rats155.jpg,1,2
/root/animal_class/data/train/rats/rats248.jpg,1,2
/root/animal_class/data/train/rats/rats266.jpg,1,2
/root/animal_class/data/train/rats/rats076.jpg,1,2
/root/animal_class/data/train/rats/rats158.jpg,1,2
/root/animal_class/data/train/rats/rats042.jpg,1,2
/root/animal_class/data/train/rats/rats111.jpg,1,2
/root/animal_class/data/train/rats/rats240.jpg,1,2
/root/animal_class/data/train/rats/rats145.jpg,1,2
/root/animal_class/data/train/rats/rats095.jpg,1,2
/root/animal_class/data/train/rats/rats193.jpg,1,2
/root/animal_class/data/train/rats/rats227.jpg,1,2
/root/animal_class/data/train/rats/rats201.jpg,1,2
/root/animal_class/data/train/rats/rats269.jpg,1,2
/root/animal_class/data/train/rats/rats044.jpg,1,2
/root/animal_class/data/train/rats/rats232.jpg,1,2
/root/animal_class/data/train/rats/rats123.jpg,1,2
/root/animal_class/data/train/rats/rats049.jpg,1,2
/root/animal_class/data/train/rats/rats239.jpg,1,2
/root/animal_class/data/train/rats/rats112.jpg,1,2
/root/animal_class/data/train/rats/rats075.jpg,1,2
/root/animal_class/data/train/rats/rats174.jpg,1,2
/root/animal_class/data/train/rats/rats188.jpg,1,2
/root/animal_class/data/train/rats/rats254.jpg,1,2
/root/animal_class/data/train/rats/rats102.jpg,1,2
/root/animal_class/data/train/rats/rats202.jpg,1,2
/root/animal_class/data/train/rats/rats005.jpg,1,2
/root/animal_class/data/train/rats/rats246.jpg,1,2
/root/animal_class/data/train/rats/rats250.jpg,1,2
/root/animal_class/data/train/rats/rats159.jpg,1,2
/root/animal_class/data/train/rats/rats199.jpg,1,2
/root/animal_class/data/train/rats/rats023.jpg,1,2
/root/animal_class/data/train/chickens/chickens177.jpg,0,0
/root/animal_class/data/train/chickens/chickens173.jpg,0,0
/root/animal_class/data/train/chickens/chickens126.jpg,0,0
/root/animal_class/data/train/chickens/chickens180.jpg,0,0
/root/animal_class/data/train/chickens/chickens204.jpg,0,0
/root/animal_class/data/train/chickens/chickens066.jpg,0,0
/root/animal_class/data/train/chickens/chickens221.jpg,0,0
/root/animal_class/data/train/chickens/chickens089.jpg,0,0
/root/animal_class/data/train/chickens/chickens042.jpg,0,0
/root/animal_class/data/train/chickens/chickens085.jpg,0,0
/root/animal_class/data/train/chickens/chickens155.jpg,0,0
/root/animal_class/data/train/chickens/chickens191.jpg,0,0
/root/animal_class/data/train/chickens/chickens022.jpg,0,0
/root/animal_class/data/train/chickens/chickens040.jpg,0,0
/root/animal_class/data/train/chickens/chickens081.jpg,0,0
/root/animal_class/data/train/chickens/chickens171.jpg,0,0
/root/animal_class/data/train/chickens/chickens078.jpg,0,0
/root/animal_class/data/train/chickens/chickens304.jpg,0,0
/root/animal_class/data/train/chickens/chickens124.jpg,0,0
/root/animal_class/data/train/chickens/chickens302.jpg,0,0
/root/animal_class/data/train/chickens/chickens258.jpg,0,0
/root/animal_class/data/train/chickens/chickens179.jpg,0,0
/root/animal_class/data/train/chickens/chickens159.jpg,0,0
/root/animal_class/data/train/chickens/chickens163.jpg,0,0
/root/animal_class/data/train/chickens/chickens149.jpg,0,0
/root/animal_class/data/train/chickens/chickens274.jpg,0,0
/root/animal_class/data/train/chickens/chickens190.jpg,0,0
/root/animal_class/data/train/chickens/chickens252.jpg,0,0
/root/animal_class/data/train/chickens/chickens267.jpg,0,0
/root/animal_class/data/train/chickens/chickens037.jpg,0,0
/root/animal_class/data/train/chickens/chickens106.jpg,0,0
/root/animal_class/data/train/chickens/chickens093.jpg,0,0
/root/animal_class/data/train/chickens/chickens288.jpg,0,0
/root/animal_class/data/train/chickens/chickens056.jpg,0,0
/root/animal_class/data/train/chickens/chickens229.jpg,0,0
/root/animal_class/data/train/chickens/chickens244.jpg,0,0
/root/animal_class/data/train/chickens/chickens063.jpg,0,0
/root/animal_class/data/train/chickens/chickens165.jpg,0,0
/root/animal_class/data/train/chickens/chickens281.jpg,0,0
/root/animal_class/data/train/chickens/chickens090.jpg,0,0
/root/animal_class/data/train/chickens/chickens216.jpg,0,0
/root/animal_class/data/train/chickens/chickens162.jpg,0,0
/root/animal_class/data/train/chickens/chickens135.jpg,0,0
/root/animal_class/data/train/chickens/chickens200.jpg,0,0
/root/animal_class/data/train/chickens/chickens205.jpg,0,0
/root/animal_class/data/train/chickens/chickens219.jpg,0,0
/root/animal_class/data/train/chickens/chickens028.jpg,0,0
/root/animal_class/data/train/chickens/chickens282.jpg,0,0
/root/animal_class/data/train/chickens/chickens195.jpg,0,0
/root/animal_class/data/train/chickens/chickens092.jpg,0,0
/root/animal_class/data/train/chickens/chickens280.jpg,0,0
/root/animal_class/data/train/chickens/chickens152.jpg,0,0
/root/animal_class/data/train/chickens/chickens150.jpg,0,0
/root/animal_class/data/train/chickens/chickens097.jpg,0,0
/root/animal_class/data/train/chickens/chickens002.jpg,0,0
/root/animal_class/data/train/chickens/chickens242.jpg,0,0
/root/animal_class/data/train/chickens/chickens189.jpg,0,0
/root/animal_class/data/train/chickens/chickens291.jpg,0,0
/root/animal_class/data/train/chickens/chickens227.jpg,0,0
/root/animal_class/data/train/chickens/chickens154.jpg,0,0
/root/animal_class/data/train/chickens/chickens031.jpg,0,0
/root/animal_class/data/train/chickens/chickens117.jpg,0,0
/root/animal_class/data/train/chickens/chickens166.jpg,0,0
/root/animal_class/data/train/chickens/chickens132.jpg,0,0
/root/animal_class/data/train/chickens/chickens196.jpg,0,0
/root/animal_class/data/train/chickens/chickens062.jpg,0,0
/root/animal_class/data/train/chickens/chickens277.jpg,0,0
/root/animal_class/data/train/chickens/chickens027.jpg,0,0
/root/animal_class/data/train/chickens/chickens181.jpg,0,0
/root/animal_class/data/train/chickens/chickens222.jpg,0,0
/root/animal_class/data/train/chickens/chickens100.jpg,0,0
/root/animal_class/data/train/chickens/chickens248.jpg,0,0
/root/animal_class/data/train/chickens/chickens243.jpg,0,0
/root/animal_class/data/train/chickens/chickens045.jpg,0,0
/root/animal_class/data/train/chickens/chickens033.jpg,0,0
/root/animal_class/data/train/chickens/chickens215.jpg,0,0
/root/animal_class/data/train/chickens/chickens086.jpg,0,0
/root/animal_class/data/train/chickens/chickens287.jpg,0,0
/root/animal_class/data/train/chickens/chickens174.jpg,0,0
/root/animal_class/data/train/chickens/chickens082.jpg,0,0
/root/animal_class/data/train/chickens/chickens233.jpg,0,0
/root/animal_class/data/train/chickens/chickens209.jpg,0,0
/root/animal_class/data/train/chickens/chickens096.jpg,0,0
/root/animal_class/data/train/chickens/chickens115.jpg,0,0
/root/animal_class/data/train/chickens/chickens158.jpg,0,0
/root/animal_class/data/train/chickens/chickens276.jpg,0,0
/root/animal_class/data/train/chickens/chickens251.jpg,0,0
/root/animal_class/data/train/chickens/chickens069.jpg,0,0
/root/animal_class/data/train/chickens/chickens254.jpg,0,0
/root/animal_class/data/train/chickens/chickens136.jpg,0,0
/root/animal_class/data/train/chickens/chickens188.jpg,0,0
/root/animal_class/data/train/chickens/chickens087.jpg,0,0
/root/animal_class/data/train/chickens/chickens228.jpg,0,0
/root/animal_class/data/train/chickens/chickens261.jpg,0,0
/root/animal_class/data/train/chickens/chickens048.jpg,0,0
/root/animal_class/data/train/chickens/chickens060.jpg,0,0
/root/animal_class/data/train/chickens/chickens236.jpg,0,0
/root/animal_class/data/train/chickens/chickens013.jpg,0,0
/root/animal_class/data/train/chickens/chickens122.jpg,0,0
/root/animal_class/data/train/chickens/chickens071.jpg,0,0
/root/animal_class/data/train/chickens/chickens305.jpg,0,0
/root/animal_class/data/train/chickens/chickens068.jpg,0,0
/root/animal_class/data/train/chickens/chickens055.jpg,0,0
/root/animal_class/data/train/chickens/chickens286.jpg,0,0
/root/animal_class/data/train/chickens/chickens137.jpg,0,0
/root/animal_class/data/train/chickens/chickens157.jpg,0,0
/root/animal_class/data/train/chickens/chickens259.jpg,0,0
/root/animal_class/data/train/chickens/chickens175.jpg,0,0
/root/animal_class/data/train/chickens/chickens247.jpg,0,0
/root/animal_class/data/train/chickens/chickens035.jpg,0,0
/root/animal_class/data/train/chickens/chickens076.jpg,0,0
/root/animal_class/data/train/chickens/chickens260.jpg,0,0
/root/animal_class/data/train/chickens/chickens123.jpg,0,0
/root/animal_class/data/train/chickens/chickens289.jpg,0,0
/root/animal_class/data/train/chickens/chickens253.jpg,0,0
/root/animal_class/data/train/chickens/chickens024.jpg,0,0
/root/animal_class/data/train/chickens/chickens223.jpg,0,0
/root/animal_class/data/train/chickens/chickens039.jpg,0,0
/root/animal_class/data/train/chickens/chickens144.jpg,0,0
/root/animal_class/data/train/chickens/chickens250.jpg,0,0
/root/animal_class/data/train/chickens/chickens151.jpg,0,0
/root/animal_class/data/train/chickens/chickens001.jpg,0,0
/root/animal_class/data/train/chickens/chickens003.jpg,0,0
/root/animal_class/data/train/chickens/chickens067.jpg,0,0
/root/animal_class/data/train/chickens/chickens129.jpg,0,0
/root/animal_class/data/train/chickens/chickens271.jpg,0,0
/root/animal_class/data/train/chickens/chickens232.jpg,0,0
/root/animal_class/data/train/chickens/chickens308.jpg,0,0
/root/animal_class/data/train/chickens/chickens197.jpg,0,0
/root/animal_class/data/train/chickens/chickens041.jpg,0,0
/root/animal_class/data/train/chickens/chickens064.jpg,0,0
/root/animal_class/data/train/chickens/chickens290.jpg,0,0
/root/animal_class/data/train/chickens/chickens047.jpg,0,0
/root/animal_class/data/train/chickens/chickens074.jpg,0,0
/root/animal_class/data/train/chickens/chickens186.jpg,0,0
/root/animal_class/data/train/chickens/chickens211.jpg,0,0
/root/animal_class/data/train/chickens/chickens080.jpg,0,0
/root/animal_class/data/train/chickens/chickens270.jpg,0,0
/root/animal_class/data/train/chickens/chickens264.jpg,0,0
/root/animal_class/data/train/chickens/chickens156.jpg,0,0
/root/animal_class/data/train/chickens/chickens194.jpg,0,0
/root/animal_class/data/train/chickens/chickens030.jpg,0,0
/root/animal_class/data/train/chickens/chickens147.jpg,0,0
/root/animal_class/data/train/chickens/chickens025.jpg,0,0
/root/animal_class/data/train/chickens/chickens206.jpg,0,0
/root/animal_class/data/train/chickens/chickens285.jpg,0,0
/root/animal_class/data/train/chickens/chickens153.jpg,0,0
/root/animal_class/data/train/chickens/chickens026.jpg,0,0
/root/animal_class/data/train/chickens/chickens168.jpg,0,0
/root/animal_class/data/train/chickens/chickens169.jpg,0,0
/root/animal_class/data/train/chickens/chickens095.jpg,0,0
/root/animal_class/data/train/chickens/chickens266.jpg,0,0
/root/animal_class/data/train/chickens/chickens160.jpg,0,0
/root/animal_class/data/train/chickens/chickens105.jpg,0,0
/root/animal_class/data/train/chickens/chickens203.jpg,0,0
/root/animal_class/data/train/chickens/chickens148.jpg,0,0
/root/animal_class/data/train/chickens/chickens088.jpg,0,0
/root/animal_class/data/train/chickens/chickens121.jpg,0,0
/root/animal_class/data/train/chickens/chickens099.jpg,0,0
/root/animal_class/data/train/chickens/chickens131.jpg,0,0
/root/animal_class/data/train/chickens/chickens034.jpg,0,0
/root/animal_class/data/train/chickens/chickens120.jpg,0,0
/root/animal_class/data/train/chickens/chickens114.jpg,0,0
/root/animal_class/data/train/chickens/chickens193.jpg,0,0
/root/animal_class/data/train/chickens/chickens214.jpg,0,0
/root/animal_class/data/train/chickens/chickens058.jpg,0,0
/root/animal_class/data/train/chickens/chickens133.jpg,0,0
/root/animal_class/data/train/chickens/chickens257.jpg,0,0
/root/animal_class/data/train/chickens/chickens176.jpg,0,0
/root/animal_class/data/train/chickens/chickens283.jpg,0,0
/root/animal_class/data/train/chickens/chickens234.jpg,0,0
/root/animal_class/data/train/chickens/chickens104.jpg,0,0
/root/animal_class/data/train/chickens/chickens125.jpg,0,0
/root/animal_class/data/train/chickens/chickens278.jpg,0,0
/root/animal_class/data/train/chickens/chickens070.jpg,0,0
/root/animal_class/data/train/chickens/chickens111.jpg,0,0
/root/animal_class/data/train/chickens/chickens224.jpg,0,0
/root/animal_class/data/train/chickens/chickens113.jpg,0,0
/root/animal_class/data/train/chickens/chickens185.jpg,0,0
/root/animal_class/data/train/chickens/chickens296.jpg,0,0
/root/animal_class/data/train/chickens/chickens212.jpg,0,0
/root/animal_class/data/train/chickens/chickens269.jpg,0,0
/root/animal_class/data/train/chickens/chickens239.jpg,0,0
/root/animal_class/data/train/chickens/chickens020.jpg,0,0
/root/animal_class/data/train/chickens/chickens112.jpg,0,0
/root/animal_class/data/train/chickens/chickens268.jpg,0,0
/root/animal_class/data/train/chickens/chickens183.jpg,0,0
/root/animal_class/data/train/chickens/chickens225.jpg,0,0
/root/animal_class/data/train/chickens/chickens265.jpg,0,0
/root/animal_class/data/train/chickens/chickens295.jpg,0,0
/root/animal_class/data/train/chickens/chickens038.jpg,0,0
/root/animal_class/data/train/chickens/chickens102.jpg,0,0
/root/animal_class/data/train/chickens/chickens084.jpg,0,0
/root/animal_class/data/train/chickens/chickens083.jpg,0,0
/root/animal_class/data/train/chickens/chickens161.jpg,0,0
/root/animal_class/data/train/chickens/chickens043.jpg,0,0
/root/animal_class/data/train/chickens/chickens108.jpg,0,0
/root/animal_class/data/train/chickens/chickens018.jpg,0,0
/root/animal_class/data/train/chickens/chickens238.jpg,0,0
/root/animal_class/data/train/chickens/chickens014.jpg,0,0
/root/animal_class/data/train/chickens/chickens011.jpg,0,0
/root/animal_class/data/train/chickens/chickens142.jpg,0,0
/root/animal_class/data/train/chickens/chickens005.jpg,0,0
/root/animal_class/data/train/chickens/chickens292.jpg,0,0
/root/animal_class/data/train/chickens/chickens130.jpg,0,0
/root/animal_class/data/train/chickens/chickens187.jpg,0,0
/root/animal_class/data/train/chickens/chickens006.jpg,0,0
/root/animal_class/data/train/chickens/chickens298.jpg,0,0
/root/animal_class/data/train/chickens/chickens051.jpg,0,0
/root/animal_class/data/train/chickens/chickens109.jpg,0,0
/root/animal_class/data/train/chickens/chickens256.jpg,0,0
/root/animal_class/data/train/chickens/chickens138.jpg,0,0
/root/animal_class/data/train/chickens/chickens279.jpg,0,0
/root/animal_class/data/train/chickens/chickens170.jpg,0,0
/root/animal_class/data/train/chickens/chickens184.jpg,0,0
/root/animal_class/data/train/chickens/chickens172.jpg,0,0
/root/animal_class/data/train/chickens/chickens297.jpg,0,0
/root/animal_class/data/train/chickens/chickens134.jpg,0,0
/root/animal_class/data/train/chickens/chickens272.jpg,0,0
/root/animal_class/data/train/chickens/chickens208.jpg,0,0
/root/animal_class/data/train/chickens/chickens110.jpg,0,0
/root/animal_class/data/train/chickens/chickens094.jpg,0,0
/root/animal_class/data/train/chickens/chickens299.jpg,0,0
/root/animal_class/data/train/chickens/chickens309.jpg,0,0
/root/animal_class/data/train/chickens/chickens019.jpg,0,0
/root/animal_class/data/train/chickens/chickens143.jpg,0,0
/root/animal_class/data/train/chickens/chickens240.jpg,0,0
/root/animal_class/data/train/chickens/chickens098.jpg,0,0
/root/animal_class/data/train/chickens/chickens235.jpg,0,0
/root/animal_class/data/train/chickens/chickens182.jpg,0,0
/root/animal_class/data/train/chickens/chickens059.jpg,0,0
/root/animal_class/data/train/chickens/chickens077.jpg,0,0
/root/animal_class/data/train/chickens/chickens107.jpg,0,0
/root/animal_class/data/train/chickens/chickens000.jpg,0,0
/root/animal_class/data/train/chickens/chickens009.jpg,0,0
/root/animal_class/data/train/chickens/chickens164.jpg,0,0
/root/animal_class/data/train/chickens/chickens061.jpg,0,0
/root/animal_class/data/train/chickens/chickens199.jpg,0,0
/root/animal_class/data/train/chickens/chickens091.jpg,0,0
/root/animal_class/data/train/chickens/chickens044.jpg,0,0
/root/animal_class/data/train/chickens/chickens116.jpg,0,0
/root/animal_class/data/train/chickens/chickens146.jpg,0,0
/root/animal_class/data/train/chickens/chickens023.jpg,0,0
/root/animal_class/data/train/chickens/chickens036.jpg,0,0
/root/animal_class/data/train/chickens/chickens202.jpg,0,0
/root/animal_class/data/train/chickens/chickens201.jpg,0,0
/root/animal_class/data/train/chickens/chickens101.jpg,0,0
/root/animal_class/data/train/chickens/chickens301.jpg,0,0
/root/animal_class/data/train/chickens/chickens053.jpg,0,0
/root/animal_class/data/train/chickens/chickens015.jpg,0,0
/root/animal_class/data/train/chickens/chickens128.jpg,0,0
/root/animal_class/data/train/chickens/chickens246.jpg,0,0
/root/animal_class/data/train/chickens/chickens230.jpg,0,0
/root/animal_class/data/train/chickens/chickens241.jpg,0,0
/root/animal_class/data/train/chickens/chickens294.jpg,0,0
/root/animal_class/data/train/chickens/chickens198.jpg,0,0
/root/animal_class/data/train/chickens/chickens207.jpg,0,0
/root/animal_class/data/train/chickens/chickens255.jpg,0,0
/root/animal_class/data/train/chickens/chickens079.jpg,0,0
/root/animal_class/data/train/chickens/chickens012.jpg,0,0
/root/animal_class/data/train/chickens/chickens007.jpg,0,0
/root/animal_class/data/train/chickens/chickens029.jpg,0,0
/root/animal_class/data/train/chickens/chickens017.jpg,0,0
/root/animal_class/data/train/chickens/chickens065.jpg,0,0
/root/animal_class/data/train/chickens/chickens010.jpg,0,0
/root/animal_class/data/train/chickens/chickens119.jpg,0,0
/root/animal_class/data/train/chickens/chickens145.jpg,0,0
/root/animal_class/data/train/chickens/chickens245.jpg,0,0
/root/animal_class/data/train/chickens/chickens141.jpg,0,0
/root/animal_class/data/train/chickens/chickens004.jpg,0,0
/root/animal_class/data/train/chickens/chickens217.jpg,0,0
/root/animal_class/data/train/chickens/chickens127.jpg,0,0
/root/animal_class/data/train/chickens/chickens178.jpg,0,0
/root/animal_class/data/train/chickens/chickens192.jpg,0,0
/root/animal_class/data/train/chickens/chickens307.jpg,0,0
/root/animal_class/data/train/chickens/chickens284.jpg,0,0
/root/animal_class/data/train/chickens/chickens052.jpg,0,0
/root/animal_class/data/train/chickens/chickens072.jpg,0,0
/root/animal_class/data/train/chickens/chickens226.jpg,0,0
/root/animal_class/data/train/chickens/chickens054.jpg,0,0
/root/animal_class/data/train/chickens/chickens263.jpg,0,0
/root/animal_class/data/train/chickens/chickens021.jpg,0,0
/root/animal_class/data/train/chickens/chickens300.jpg,0,0
/root/animal_class/data/train/chickens/chickens218.jpg,0,0
/root/animal_class/data/train/chickens/chickens167.jpg,0,0
/root/animal_class/data/train/chickens/chickens075.jpg,0,0
/root/animal_class/data/train/chickens/chickens237.jpg,0,0
/root/animal_class/data/train/chickens/chickens046.jpg,0,0
/root/animal_class/data/train/chickens/chickens050.jpg,0,0
/root/animal_class/data/train/chickens/chickens275.jpg,0,0
/root/animal_class/data/train/chickens/chickens139.jpg,0,0
/root/animal_class/data/train/chickens/chickens273.jpg,0,0
/root/animal_class/data/train/chickens/chickens303.jpg,0,0
/root/animal_class/data/train/chickens/chickens118.jpg,0,0
/root/animal_class/data/train/chickens/chickens073.jpg,0,0
/root/animal_class/data/train/chickens/chickens231.jpg,0,0
/root/animal_class/data/train/chickens/chickens057.jpg,0,0
/root/animal_class/data/train/chickens/chickens210.jpg,0,0
/root/animal_class/data/train/chickens/chickens220.jpg,0,0
/root/animal_class/data/train/chickens/chickens049.jpg,0,0
/root/animal_class/data/train/chickens/chickens249.jpg,0,0
/root/animal_class/data/train/chickens/chickens213.jpg,0,0
/root/animal_class/data/train/chickens/chickens103.jpg,0,0
/root/animal_class/data/train/chickens/chickens008.jpg,0,0
/root/animal_class/data/train/chickens/chickens032.jpg,0,0
/root/animal_class/data/train/chickens/chickens140.jpg,0,0
/root/animal_class/data/train/chickens/chickens293.jpg,0,0
/root/animal_class/data/train/chickens/chickens016.jpg,0,0
/root/animal_class/data/train/chickens/chickens262.jpg,0,0
/root/animal_class/data/train/chickens/chickens306.jpg,0,0
